Downloaded from wid.world on 04-06-2019 at 15:01:55
Country Code;Country Name;WID Variable code;Percentile group;Unit;Variable name;Intuitive description;Technical description;Methodological Notes;Sources
FJ;Fiji;sdiinc992j;p80p90;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
FJ;Fiji;sdiinc992j;p90p100;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
FI;Finland;sdiinc992j;p60p70;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending];;[URL][URL_LINK]http://wid.world/document/bcg2019-full-paper/[/URL_LINK][URL_TEXT]Blanchet, Chancel & Gethin (2019), How Unequal is Europe? Evidence from Distributional National Accounts, 1980-2017[/URL_TEXT][/URL]
FI;Finland;sdiinc992j;p90p100;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending];;[URL][URL_LINK]http://wid.world/document/bcg2019-full-paper/[/URL_LINK][URL_TEXT]Blanchet, Chancel & Gethin (2019), How Unequal is Europe? Evidence from Distributional National Accounts, 1980-2017[/URL_TEXT][/URL]
FI;Finland;sdiinc992j;p80p90;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending];;[URL][URL_LINK]http://wid.world/document/bcg2019-full-paper/[/URL_LINK][URL_TEXT]Blanchet, Chancel & Gethin (2019), How Unequal is Europe? Evidence from Distributional National Accounts, 1980-2017[/URL_TEXT][/URL]
FI;Finland;sdiinc992j;p70p80;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending];;[URL][URL_LINK]http://wid.world/document/bcg2019-full-paper/[/URL_LINK][URL_TEXT]Blanchet, Chancel & Gethin (2019), How Unequal is Europe? Evidence from Distributional National Accounts, 1980-2017[/URL_TEXT][/URL]
FI;Finland;sdiinc992j;p50p60;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending];;[URL][URL_LINK]http://wid.world/document/bcg2019-full-paper/[/URL_LINK][URL_TEXT]Blanchet, Chancel & Gethin (2019), How Unequal is Europe? Evidence from Distributional National Accounts, 1980-2017[/URL_TEXT][/URL]
US-FL;Florida;sdiinc992j;p80p90;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
US-FL;Florida;sdiinc992j;p90p100;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
US-FL;Florida;sdiinc992j;p50p60;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
US-FL;Florida;sdiinc992j;p70p80;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
US-FL;Florida;sdiinc992j;p60p70;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
FR;France;sdiinc992j;p90p100;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending];;Blanchet, Chancel and Gethin (2019)
FR;France;sdiinc992j;p70p80;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending];;Blanchet, Chancel and Gethin (2019)
FR;France;sdiinc992j;p50p60;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending];;Blanchet, Chancel and Gethin (2019)
FR;France;sdiinc992j;p80p90;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending];;Blanchet, Chancel and Gethin (2019)
FR;France;sdiinc992j;p60p70;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending];;Blanchet, Chancel and Gethin (2019)
PF;French Polynesia;sdiinc992j;p70p80;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
PF;French Polynesia;sdiinc992j;p80p90;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
PF;French Polynesia;sdiinc992j;p50p60;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
PF;French Polynesia;sdiinc992j;p90p100;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
PF;French Polynesia;sdiinc992j;p60p70;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
GA;Gabon;sdiinc992j;p90p100;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
GA;Gabon;sdiinc992j;p60p70;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
GA;Gabon;sdiinc992j;p80p90;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
GA;Gabon;sdiinc992j;p50p60;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
GA;Gabon;sdiinc992j;p70p80;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
GM;Gambia;sdiinc992j;p60p70;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
GM;Gambia;sdiinc992j;p70p80;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
GM;Gambia;sdiinc992j;p80p90;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
GM;Gambia;sdiinc992j;p50p60;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
GM;Gambia;sdiinc992j;p90p100;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
GE;Georgia;sdiinc992j;p70p80;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
GE;Georgia;sdiinc992j;p80p90;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
US-GA;Georgia;sdiinc992j;p90p100;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
GE;Georgia;sdiinc992j;p60p70;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
US-GA;Georgia;sdiinc992j;p80p90;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
US-GA;Georgia;sdiinc992j;p50p60;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
US-GA;Georgia;sdiinc992j;p70p80;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
US-GA;Georgia;sdiinc992j;p60p70;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
GE;Georgia;sdiinc992j;p50p60;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
GE;Georgia;sdiinc992j;p90p100;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
DD;German Democratic Republic;sdiinc992j;p60p70;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending];;[URL][URL_LINK]http://wid.world/document/bcg2019-full-paper/[/URL_LINK][URL_TEXT]Blanchet, Chancel & Gethin (2019), How Unequal is Europe? Evidence from Distributional National Accounts, 1980-2017[/URL_TEXT][/URL]
DD;German Democratic Republic;sdiinc992j;p70p80;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending];;[URL][URL_LINK]http://wid.world/document/bcg2019-full-paper/[/URL_LINK][URL_TEXT]Blanchet, Chancel & Gethin (2019), How Unequal is Europe? Evidence from Distributional National Accounts, 1980-2017[/URL_TEXT][/URL]
DD;German Democratic Republic;sdiinc992j;p50p60;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending];;[URL][URL_LINK]http://wid.world/document/bcg2019-full-paper/[/URL_LINK][URL_TEXT]Blanchet, Chancel & Gethin (2019), How Unequal is Europe? Evidence from Distributional National Accounts, 1980-2017[/URL_TEXT][/URL]
DD;German Democratic Republic;sdiinc992j;p90p100;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending];;[URL][URL_LINK]http://wid.world/document/bcg2019-full-paper/[/URL_LINK][URL_TEXT]Blanchet, Chancel & Gethin (2019), How Unequal is Europe? Evidence from Distributional National Accounts, 1980-2017[/URL_TEXT][/URL]
DD;German Democratic Republic;sdiinc992j;p80p90;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending];;[URL][URL_LINK]http://wid.world/document/bcg2019-full-paper/[/URL_LINK][URL_TEXT]Blanchet, Chancel & Gethin (2019), How Unequal is Europe? Evidence from Distributional National Accounts, 1980-2017[/URL_TEXT][/URL]
DE;Germany;sdiinc992j;p70p80;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending];;[URL][URL_LINK]http://wid.world/document/bcg2019-full-paper/[/URL_LINK][URL_TEXT]Blanchet, Chancel & Gethin (2019), How Unequal is Europe? Evidence from Distributional National Accounts, 1980-2017[/URL_TEXT][/URL]
DE;Germany;sdiinc992j;p60p70;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending];;[URL][URL_LINK]http://wid.world/document/bcg2019-full-paper/[/URL_LINK][URL_TEXT]Blanchet, Chancel & Gethin (2019), How Unequal is Europe? Evidence from Distributional National Accounts, 1980-2017[/URL_TEXT][/URL]
DE;Germany;sdiinc992j;p80p90;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending];;[URL][URL_LINK]http://wid.world/document/bcg2019-full-paper/[/URL_LINK][URL_TEXT]Blanchet, Chancel & Gethin (2019), How Unequal is Europe? Evidence from Distributional National Accounts, 1980-2017[/URL_TEXT][/URL]
DE;Germany;sdiinc992j;p90p100;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending];;[URL][URL_LINK]http://wid.world/document/bcg2019-full-paper/[/URL_LINK][URL_TEXT]Blanchet, Chancel & Gethin (2019), How Unequal is Europe? Evidence from Distributional National Accounts, 1980-2017[/URL_TEXT][/URL]
DE;Germany;sdiinc992j;p50p60;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending];;[URL][URL_LINK]http://wid.world/document/bcg2019-full-paper/[/URL_LINK][URL_TEXT]Blanchet, Chancel & Gethin (2019), How Unequal is Europe? Evidence from Distributional National Accounts, 1980-2017[/URL_TEXT][/URL]
GH;Ghana;sdiinc992j;p90p100;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
GH;Ghana;sdiinc992j;p50p60;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
GH;Ghana;sdiinc992j;p80p90;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
GH;Ghana;sdiinc992j;p70p80;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
GH;Ghana;sdiinc992j;p60p70;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
GR;Greece;sdiinc992j;p90p100;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending];;[URL][URL_LINK]http://wid.world/document/bcg2019-full-paper/[/URL_LINK][URL_TEXT]Blanchet, Chancel & Gethin (2019), How Unequal is Europe? Evidence from Distributional National Accounts, 1980-2017[/URL_TEXT][/URL]
GR;Greece;sdiinc992j;p80p90;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending];;[URL][URL_LINK]http://wid.world/document/bcg2019-full-paper/[/URL_LINK][URL_TEXT]Blanchet, Chancel & Gethin (2019), How Unequal is Europe? Evidence from Distributional National Accounts, 1980-2017[/URL_TEXT][/URL]
GR;Greece;sdiinc992j;p60p70;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending];;[URL][URL_LINK]http://wid.world/document/bcg2019-full-paper/[/URL_LINK][URL_TEXT]Blanchet, Chancel & Gethin (2019), How Unequal is Europe? Evidence from Distributional National Accounts, 1980-2017[/URL_TEXT][/URL]
GR;Greece;sdiinc992j;p70p80;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending];;[URL][URL_LINK]http://wid.world/document/bcg2019-full-paper/[/URL_LINK][URL_TEXT]Blanchet, Chancel & Gethin (2019), How Unequal is Europe? Evidence from Distributional National Accounts, 1980-2017[/URL_TEXT][/URL]
GR;Greece;sdiinc992j;p50p60;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending];;[URL][URL_LINK]http://wid.world/document/bcg2019-full-paper/[/URL_LINK][URL_TEXT]Blanchet, Chancel & Gethin (2019), How Unequal is Europe? Evidence from Distributional National Accounts, 1980-2017[/URL_TEXT][/URL]
GL;Greenland;sdiinc992j;p90p100;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
GL;Greenland;sdiinc992j;p80p90;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
GL;Greenland;sdiinc992j;p70p80;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
GL;Greenland;sdiinc992j;p50p60;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
GL;Greenland;sdiinc992j;p60p70;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
GD;Grenada;sdiinc992j;p60p70;share;Post-tax national income. Share Adults. equal-split adults;Post-tax national income share held by a given percentile group. Post-tax national income is the sum of primary incomes over all sectors (private and public), minus taxes. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;[Post-tax national income]=[Post-tax disposable income]+[Public spending]; ; 
